game_title,platform,avg_price_usd,price_record_count
shift quantum,Xbox,19.99,2
split/second,Xbox,19.99,2
where the water tastes like wine: xbox edition,Xbox,19.99,2
exographer,Xbox,19.99,2
lego star wars: the force awakens,Xbox,19.99,2
virgo versus the zodiac,Xbox,19.99,2
niche - a genetics survival game,Xbox,19.99,2
qomp2,Xbox,19.99,2
robo revenge squad,Xbox,19.99,2
wuppo,Xbox,19.99,2
danger zone 2,Xbox,19.99,2
flock,Xbox,19.99,2
greed: the mad scientist,Xbox,19.99,2
i am fish,Xbox,19.99,2
mars 2120,Xbox,19.99,2
spelunky 2,Xbox,19.99,2
thief,Xbox,19.99,2
tom clancy's splinter cell: double agent,Xbox,19.99,2
mighty goose,Xbox,19.99,2
tank mechanic simulator,Xbox,19.99,2
curse of the dead gods,Xbox,19.99,2
fae tactics,Xbox,19.99,2
ghostbusters: spirits unleashed,Xbox,19.99,2
hollow,Xbox,19.99,2
solace state,Xbox,19.99,2
the holy gosh darn,Xbox,19.99,2
volgarr the viking ii,Xbox,19.99,2
children of silentown,Xbox,19.99,2
darksiders,Xbox,19.99,2
disneyland adventures,Xbox,19.99,2
draugen,Xbox,19.99,2
forsaken remastered,Xbox,19.99,2
gray dawn,Xbox,19.99,2
tom clancy's splinter cell blacklist,Xbox,19.99,2
dead space 2,Xbox,19.99,2
the inner world - the last wind monk,Xbox,19.99,2
yakuza kiwami,Xbox,19.99,2
chasm,Xbox,19.99,2
dinosaurs: mission dino camp,Xbox,19.99,2
s.t.a.l.k.e.r.: shadow of chornobyl,Xbox,19.99,2
forklift simulator,Xbox,19.99,2
the serpent rogue,Xbox,19.99,2
tales of aravorn: seasons of the wolf,Xbox,19.99,2
assassin's creed ii,Xbox,19.99,2
burnout paradise remastered,Xbox,19.99,2
de blob 2,Xbox,19.99,2
styx: master of shadows,Xbox,19.99,2
tennis world tour,Xbox,19.99,2
bright memory: infinite platinum edition,Xbox,19.99,2
gears of war: ultimate edition,Xbox,19.99,2
great god grove,Xbox,19.99,2
mighty switch force! collection,Xbox,19.99,2
rigid force redux,Xbox,19.99,2
saga of sins,Xbox,19.99,2
stray blade,Xbox,19.99,2
untitled goose game,Xbox,19.99,2
jeopardy!,Xbox,19.99,2
super hydorah,Xbox,19.99,2
taxi chaos,Xbox,19.99,2
call of cthulhu,Xbox,19.99,2
next up hero,Xbox,19.99,2
quriocity,Xbox,19.99,2
railbreak,Xbox,19.99,2
the touryst,Xbox,19.99,2
titanfall 2,Xbox,19.99,2
pirates of first star,Xbox,19.99,2
tomb raider: definitive edition,Xbox,19.99,2
tangle tower,Xbox,19.99,2
atv renegades,Xbox,19.99,2
creaks,Xbox,19.99,2
duke nukem 3d: 20th anniversary world tour,Xbox,19.99,2
monster harvest,Xbox,19.99,2
star wars: bounty hunter,Xbox,19.99,2
urban trial tricky deluxe edition,Xbox,19.99,2
yakuza 6: the song of life,Xbox,19.99,2
dead island,Xbox,19.99,2
innerspace,Xbox,19.99,2
one step from eden,Xbox,19.99,2
outbreak: endless nightmares,Xbox,19.99,2
r.b.i. baseball 19,Xbox,19.99,2
recore,Xbox,19.99,2
rogue stormers,Xbox,19.99,2
sense - a cyberpunk ghost story,Xbox,19.99,2
shame legacy,Xbox,19.99,2
skatebird,Xbox,19.99,2
terra memoria,Xbox,19.99,2
transient: extended edition,Xbox,19.99,2
while the iron's hot,Xbox,19.99,2
2064: read only memories,Xbox,19.99,2
praetorians - hd remaster,Xbox,19.99,2
tom clancy's endwar,Xbox,19.99,2
wildfrost,Xbox,19.99,2
8doors: arum's afterlife adventure,Xbox,19.99,2
party animals,Xbox,19.99,2
age of empires iii: definitive edition,Xbox,19.99,2
akka arrh,Xbox,19.99,2
cyanide & happiness - freakpocalypse (episode 1),Xbox,19.99,2
dying reborn,Xbox,19.99,2
empire of angels iv,Xbox,19.99,2
faeria,Xbox,19.99,2
mortal kombat x,Xbox,19.99,2
sine mora ex,Xbox,19.99,2
teslagrad 2,Xbox,19.99,2
dying light,Xbox,19.99,2
family man,Xbox,19.99,2
grindstone,Xbox,19.99,2
masquerada: songs and shadows,Xbox,19.99,2
orangeblood (オレンジブラッド),Xbox,19.99,2
rad,Xbox,19.99,2
the evil within,Xbox,19.99,2
the mosaic,Xbox,19.99,2
the wardrobe: even better edition,Xbox,19.99,2
work from home,Xbox,19.99,2
can't drive this,Xbox,19.99,2
discovery tour: viking age,Xbox,19.99,2
tram simulator urban transit,Xbox,19.99,2
monster hunter: world,Xbox,19.99,2
oddballers,Xbox,19.99,2
offroad mechanic simulator,Xbox,19.99,2
shinorubi,Xbox,19.99,2
bendy and the ink machine,Xbox,19.99,2
cat quest iii,Xbox,19.99,2
mega man legacy collection 2,Xbox,19.99,2
metal gear solid 2: sons of liberty - master collection version,Xbox,19.99,2
rapala fishing: pro series,Xbox,19.99,2
thronebreaker: the witcher tales,Xbox,19.99,2
totally accurate battle simulator,Xbox,19.99,2
deceive inc.,Xbox,19.99,2
fights in tight spaces,Xbox,19.99,2
injustice: gods among us,Xbox,19.99,2
istanbul: digital edition,Xbox,19.99,2
them's fightin' herds,Xbox,19.99,2
ww2 rebuilder,Xbox,19.99,2
red wings: aces of the sky,Xbox,19.99,2
rico,Xbox,19.99,2
supermash,Xbox,19.99,2
conarium,Xbox,19.99,2
evil wizard,Xbox,19.99,2
hammerwatch anniversary edition,Xbox,19.99,2
road to guangdong,Xbox,19.99,2
snake pass,Xbox,19.99,2
kung-fu for kinect,Xbox,19.99,2
mars horizon,Xbox,19.99,2
ōkami hd,Xbox,19.99,2
anima: gate of memories - the nameless chronicles,Xbox,19.99,2
outlast,Xbox,19.99,2
overland by finji,Xbox,19.99,2
poker club,Xbox,19.99,2
tales of the neon sea,Xbox,19.99,2
togges,Xbox,19.99,2
ys origin,Xbox,19.99,2
dynablaster,Xbox,19.99,2
minute of islands,Xbox,19.99,2
rage of the dragons neo,Xbox,19.99,2
sail forth,Xbox,19.99,2
yakuza kiwami 2,Xbox,19.99,2
crosscode,Xbox,19.99,2
i am dead,Xbox,19.99,2
lego jurassic world,Xbox,19.99,2
away : the survival series,Xbox,19.99,2
tour de france 2018,Xbox,19.99,2
ghost song,Xbox,19.99,2
duke nukem forever,Xbox,19.99,2
far cry instincts predator,Xbox,19.99,2
last days of lazarus,Xbox,19.99,2
metro quester | osaka,Xbox,19.99,2
mulaka,Xbox,19.99,2
mushroom wars 2,Xbox,19.99,2
ni no kuni wrath of the white witch remastered,Xbox,19.99,2
trulon: the shadow engine,Xbox,19.99,2
we are the caretakers,Xbox,19.99,2
arcadian atlas,Xbox,19.99,2
axis football 2020,Xbox,19.99,2
beyond a steel sky,Xbox,19.99,2
sephonie,Xbox,19.99,2
undungeon,Xbox,19.99,2
7th sector,Xbox,19.99,2
commandos 2 - hd remaster,Xbox,19.99,2
huntdown,Xbox,19.99,2
garfield kart furious racing,Xbox,19.99,2
naruto shippuden ultimate ninja storm 4,Xbox,19.99,2
solo: islands of the heart,Xbox,19.99,2
the flame in the flood,Xbox,19.99,2
trials rising,Xbox,19.99,2
9 monkeys of shaolin,Xbox,19.99,2
besiege console,Xbox,19.99,2
city of brass,Xbox,19.99,2
marenian tavern story: patty and the hungry god,Xbox,19.99,2
mxgp3,Xbox,19.99,2
snufkin: melody of moominvalley,Xbox,19.99,2
the mummy demastered,Xbox,19.99,2
black skylands,Xbox,19.99,2
little misfortune,Xbox,19.99,2
lost planet 3,Xbox,19.99,2
toy story mania!,Xbox,19.99,2
blast brigade vs. the evil legion of dr. cread,Xbox,19.99,2
just shapes & beats,Xbox,19.99,2
need for speed rivals,Xbox,19.99,2
windjammers 2,Xbox,19.99,2
carrion,Xbox,19.99,2
dragon ball the breakers,Xbox,19.99,2
embr,Xbox,19.99,2
resident evil 7 biohazard,Xbox,19.99,2
troublemaker: raise your gang,Xbox,19.99,2
white shadows,Xbox,19.99,2
bayonetta,Xbox,19.99,2
endless dungeon,Xbox,19.99,2
oddworld: stranger's wrath hd,Xbox,19.99,2
dreadhaunt,Xbox,19.99,2
lords of exile,Xbox,19.99,2
battletoads,Xbox,19.99,2
brunswick pro bowling,Xbox,19.99,2
cassette beasts,Xbox,19.99,2
mages of mystralia,Xbox,19.99,2
spirittea,Xbox,19.99,2
the letter: a horror visual novel,Xbox,19.99,2
the magic circle: gold edition,Xbox,19.99,2
trials fusion,Xbox,19.99,2
tribes of midgard,Xbox,19.99,2
wintermoor tactics club,Xbox,19.99,2
xiii,Xbox,19.99,2
aeon must die!,Xbox,19.99,2
dead rising 2: off the record,Xbox,19.99,2
let's! revolution!,Xbox,19.99,2
lethal league blaze,Xbox,19.99,2
no umbrellas allowed,Xbox,19.99,2
shing!,Xbox,19.99,2
thumper,Xbox,19.99,2
eldgear,Xbox,19.99,2
mineko's night market,Xbox,19.99,2
minoria,Xbox,19.99,2
the inheritance of crimson manor,Xbox,19.99,2
the wreck,Xbox,19.99,2
alder's blood: definitive edition,Xbox,19.99,2
brothers: a tale of two sons,Xbox,19.99,2
lil gator game,Xbox,19.99,2
star wars: episode i: jedi power battles,Xbox,19.99,2
unruly heroes,Xbox,19.99,2
webbed,Xbox,19.99,2
cookie cutter,Xbox,19.99,2
crypt custodian,Xbox,19.99,2
minecraft,Xbox,19.99,2
pet shop simulator,Xbox,19.99,2
this means warp,Xbox,19.99,2
trifox,Xbox,19.99,2
vlad circus: descend into madness,Xbox,19.99,2
"cook, serve, delicious! 3?!",Xbox,19.99,2
hermitage: strange case files,Xbox,19.99,2
mx vs. atv untamed,Xbox,19.99,2
ori and the blind forest: definitive edition,Xbox,19.99,2
power rangers: battle for the grid,Xbox,19.99,2
raiden iv,Xbox,19.99,2
shantae: half-genie hero,Xbox,19.99,2
crimson spires,Xbox,19.99,2
foregone,Xbox,19.99,2
it lurks below,Xbox,19.99,2
signalis,Xbox,19.99,2
through the woods,Xbox,19.99,2
shantae and the pirate's curse,Xbox,19.99,2
"tactics v: ""obsidian brigade""",Xbox,19.99,2
far cry 4,Xbox,19.99,2
spirit of the north: enhanced edition,Xbox,20.2,47
dragonfangz - the rose＆dungeon of time,Xbox,20.49,2
heavenly bodies,Xbox,20.49,2
daymare: 1994 sandcastle,Xbox,20.99,2
cricket 19,Xbox,20.99,2
protocol,Xbox,20.99,2
final fantasy ix,Xbox,20.99,2
ninja kidz: time masters,Xbox,20.99,2
house flipper,Xbox,21.49,2
exp parasite,Xbox,21.93,47
love too easily,Xbox,21.99,2
gori: cuddly carnage,Xbox,21.99,2
pets hotel,Xbox,21.99,2
children of morta,Xbox,21.99,2
conscript,Xbox,21.99,2
double kick heroes,Xbox,21.99,2
vaporum: lockdown,Xbox,21.99,2
vernal edge,Xbox,21.99,2
"warhammer 40,000: boltgun",Xbox,21.99,2
yuoni,Xbox,21.99,2
vanquish,Xbox,22.49,4
ogre: console edition,Xbox,22.49,2
blades of time,Xbox,22.52,45
one eyed kutkh,Xbox,22.67,47
throne quest deluxe,Xbox,22.75,47
kitten island,Xbox,22.78,47
trudograd,Xbox,22.99,2
atom rpg: post-apocalyptic indie game,Xbox,22.99,2
natsuki chronicles,Xbox,22.99,2
my memory of us,Xbox,22.99,2
deflector,Xbox,22.99,2
dinosaur fossil hunter - paleontology simulator,Xbox,22.99,2
perception,Xbox,22.99,2
avatar: frontiers of pandora,Xbox,23.09,2
werewolf: the apocalypse - earthblood,Xbox,23.13,47
manic mechanics,Xbox,23.99,2
attack on titan,Xbox,23.99,2
the otterman empire,Xbox,23.99,2
ikonei island: an earthlock adventure,Xbox,23.99,2
neckbreak,Xbox,23.99,2
let's sing abba,Xbox,23.99,2
bounty battle,Xbox,23.99,2
fuga: melodies of steel 2,Xbox,23.99,2
withering rooms,Xbox,23.99,2
greyhill incident,Xbox,23.99,2
the colonists,Xbox,23.99,2
let's sing queen,Xbox,23.99,2
farewell north,Xbox,23.99,2
megaquarium,Xbox,23.99,2
silt,Xbox,24.01,47
get 10 quest,Xbox,24.12,47
arcadia fallen,Xbox,24.49,2
gigabash,Xbox,24.49,2
this war of mine: final cut,Xbox,24.78,47
rocket rumble,Xbox,24.99,2
hellboy web of wyrd,Xbox,24.99,2
the valiant,Xbox,24.99,2
xuan yuan sword: the gate of firmament,Xbox,24.99,2
melobot - a last song,Xbox,24.99,2
hover,Xbox,24.99,2
noel the mortal fate,Xbox,24.99,2
the wild at heart,Xbox,24.99,2
figment 2: creed valley,Xbox,24.99,2
romancing saga 2,Xbox,24.99,2
sunless skies: sovereign edition,Xbox,24.99,2
cult of the lamb,Xbox,24.99,2
aragami: shadow edition,Xbox,24.99,2
bugsnax,Xbox,24.99,2
deep sky derelicts: definitive edition,Xbox,24.99,2
dreamscaper,Xbox,24.99,2
soundfall,Xbox,24.99,2
last stop,Xbox,24.99,2
neverawake,Xbox,24.99,2
umurangi generation special edition,Xbox,24.99,2
worms battlegrounds,Xbox,24.99,2
adventure time: pirates of the enchiridion,Xbox,24.99,2
cricket: jae's really peculiar game,Xbox,24.99,2
gunvolt chronicles: luminous avenger ix 2,Xbox,24.99,2
koh-lanta,Xbox,24.99,2
phogs!,Xbox,24.99,2
the jackbox party pack,Xbox,24.99,2
"little kitty, big city",Xbox,24.99,2
the stanley parable: ultra deluxe,Xbox,24.99,2
ghost of a tale,Xbox,24.99,2
human: fall flat,Xbox,24.99,2
dead cells,Xbox,24.99,2
panzer dragoon: remake,Xbox,24.99,2
air twister,Xbox,24.99,2
bug fables: the everlasting sapling,Xbox,24.99,2
deliver us the moon,Xbox,24.99,2
narita boy,Xbox,24.99,2
baldo the guardian owls,Xbox,24.99,2
gigantosaurus the game,Xbox,24.99,2
grime,Xbox,24.99,2
skábma - snowfall,Xbox,24.99,2
a knight's quest,Xbox,24.99,2
art of rally,Xbox,24.99,2
asterix & obelix: slap them all!,Xbox,24.99,2
the expanse: a telltale series,Xbox,24.99,2
astor: blade of the monolith,Xbox,24.99,2
windstorm: start of a great friendship - remastered,Xbox,24.99,2
dawn of man,Xbox,24.99,2
project wingman,Xbox,24.99,2
that's my family: family fun night,Xbox,24.99,2
afterimage,Xbox,24.99,2
bang-on balls: chronicles,Xbox,24.99,2
loot river,Xbox,24.99,2
not for broadcast,Xbox,24.99,2
eastshade,Xbox,24.99,2
ravenlok,Xbox,24.99,2
schim,Xbox,24.99,2
the jackbox party pack 2,Xbox,24.99,2
realpolitiks new power,Xbox,24.99,2
breathedge,Xbox,24.99,2
wildermyth: console edition,Xbox,24.99,2
steve jackson's sorcery!,Xbox,24.99,2
race with ryan,Xbox,24.99,2
the mortuary assistant,Xbox,24.99,2
deadlink,Xbox,24.99,2
mr. run and jump,Xbox,24.99,2
twelve minutes,Xbox,24.99,2
book of demons,Xbox,24.99,2
demon turf,Xbox,24.99,2
the last stand: aftermath,Xbox,24.99,2
inkulinati,Xbox,24.99,2
liftoff: drone racing,Xbox,24.99,2
roots of pacha,Xbox,24.99,2
sker ritual,Xbox,24.99,2
spirit of the island,Xbox,24.99,2
promenade,Xbox,24.99,2
the survivalists,Xbox,24.99,2
echo generation,Xbox,24.99,2
kong: survivor instinct,Xbox,24.99,2
magical delicacy,Xbox,24.99,2
shadow gangs,Xbox,24.99,2
it's quiz time,Xbox,24.99,2
roboquest,Xbox,24.99,2
streets of rage 4,Xbox,24.99,2
the bridge curse 2: the extrication,Xbox,24.99,2
drova - forsaken kin,Xbox,24.99,2
black book,Xbox,24.99,2
the entropy centre,Xbox,24.99,2
harmony: the fall of reverie,Xbox,24.99,2
valfaris,Xbox,24.99,2
war mongrels,Xbox,24.99,2
morbid: the seven acolytes,Xbox,24.99,2
riverbond,Xbox,24.99,2
leo: the firefighter cat,Xbox,24.99,2
recompile,Xbox,24.99,2
superhot,Xbox,24.99,2
tropico 5 - penultimate edition,Xbox,24.99,2
hotel renovator,Xbox,24.99,2
long gone days,Xbox,24.99,2
silver chains,Xbox,24.99,2
vaporum,Xbox,24.99,2
beneath oresa,Xbox,24.99,2
builder simulator,Xbox,24.99,2
ender lilies: quietus of the knights,Xbox,24.99,2
irem collection volume 1,Xbox,24.99,2
rugrats: adventures in gameland,Xbox,24.99,2
slave zero x,Xbox,24.99,2
the jackbox party pack 3,Xbox,24.99,2
giga wrecker alt.,Xbox,24.99,2
the gunk,Xbox,24.99,2
the jackbox party pack 4,Xbox,24.99,2
superhot: mind control delete,Xbox,24.99,2
neosprint,Xbox,24.99,2
tower of time,Xbox,24.99,2
as far as the eye,Xbox,24.99,2
kentucky route zero: tv edition,Xbox,24.99,2
this bed we made,Xbox,24.99,2
sparklite,Xbox,24.99,2
ruinarch,Xbox,24.99,2
the lost legends of redwall : the scout,Xbox,24.99,2
everdream valley,Xbox,24.99,2
firefighters: airport fire department,Xbox,24.99,2
phantom fury,Xbox,24.99,2
monster train,Xbox,24.99,2
for the king ii,Xbox,24.99,2
grid autosport,Xbox,24.99,2
deck of ashes: complete edition,Xbox,24.99,2
stranded sails - explorers of the cursed islands,Xbox,24.99,2
amnesia: the bunker,Xbox,24.99,2
across the obelisk,Xbox,24.99,2
ufouria: the saga 2,Xbox,24.99,2
lost odyssey,Xbox,24.99,2
umbraclaw,Xbox,24.99,2
king of seas,Xbox,24.99,2
retreat to enen,Xbox,24.99,2
reverie knights tactics,Xbox,24.99,2
banner saga 3,Xbox,24.99,2
legend bowl,Xbox,24.99,2
3 minutes to midnight,Xbox,24.99,2
cultist simulator: initiate edition,Xbox,24.99,2
shadows of the damned: hella remastered,Xbox,24.99,2
slay the spire,Xbox,24.99,2
tinykin,Xbox,24.99,2
the life and suffering of sir brante,Xbox,24.99,2
horizon chase 2,Xbox,24.99,2
the catch: carp & coarse,Xbox,24.99,2
motogp21,Xbox,24.99,2
phantom abyss,Xbox,24.99,2
regalia: of men and monarchs - royal edition,Xbox,24.99,2
everreach: project eden,Xbox,24.99,2
hammerwatch ii,Xbox,24.99,2
risk of rain 2,Xbox,24.99,2
severed steel,Xbox,24.99,2
botany manor,Xbox,24.99,2
for the king,Xbox,24.99,2
yaga,Xbox,24.99,2
keywe,Xbox,24.99,2
star renegades,Xbox,24.99,2
achilles: legends untold,Xbox,24.99,2
killer frequency,Xbox,24.99,2
the house of the dead: remake,Xbox,24.99,2
marvel vs. capcom 3,Xbox,24.99,2
pocky & rocky reshrined,Xbox,24.99,2
blazblue chronophantasma extend,Xbox,24.99,2
super street: the game,Xbox,24.99,2
ticket to ride,Xbox,24.99,2
ved,Xbox,24.99,2
star trek: resurgence,Xbox,24.99,2
oxide room 104,Xbox,24.99,2
common'hood,Xbox,24.99,2
moving out,Xbox,24.99,2
bloomtown: a different story,Xbox,24.99,2
green hell xbox series x|s,Xbox,24.99,2
owlboy,Xbox,24.99,2
skullgirls 2nd encore,Xbox,24.99,2
metal wolf chaos xd,Xbox,24.99,2
faraday protocol,Xbox,24.99,2
nobody saves the world,Xbox,24.99,2
teenage mutant ninja turtles: shredder's revenge,Xbox,24.99,2
airborne kingdom,Xbox,24.99,2
bqm - blockquest maker: remastered,Xbox,24.99,2
dodgeball academia,Xbox,24.99,2
dune: imperium,Xbox,24.99,2
the house of da vinci 2,Xbox,24.99,2
achtung! cthulhu tactics,Xbox,24.99,2
the house of da vinci 3,Xbox,24.99,2
unto the end,Xbox,24.99,2
broken pieces,Xbox,24.99,2
citizen sleeper 2: starward vector,Xbox,24.99,2
rogue legacy 2,Xbox,24.99,2
agatha christie - hercule poirot: the first cases,Xbox,24.99,2
no place like home,Xbox,24.99,2
chained echoes,Xbox,24.99,2
little town hero,Xbox,24.99,2
creatures of ava,Xbox,24.99,2
dungeon and gravestone,Xbox,24.99,2
devil may cry 4 special edition,Xbox,24.99,2
romancelvania,Xbox,24.99,2
wayfinder,Xbox,24.99,2
young souls,Xbox,24.99,2
amedama,Xbox,24.99,2
final vendetta,Xbox,24.99,2
hobo: tough life,Xbox,24.99,2
nowhere prophet,Xbox,24.99,2
mxgp 2019 - the official motocross videogame,Xbox,24.99,2
hazel sky,Xbox,24.99,2
blind fate: edo no yami,Xbox,24.99,2
ctrl alt ego,Xbox,24.99,2
double dragon gaiden: rise of the dragons,Xbox,24.99,2
big helmet heroes,Xbox,24.99,2
outer wilds,Xbox,24.99,2
dros,Xbox,24.99,2
maid of sker,Xbox,24.99,2
summer in mara,Xbox,24.99,2
cloudpunk,Xbox,24.99,2
grow: song of the evertree,Xbox,24.99,2
broken sword 5 - the serpent’s curse,Xbox,24.99,2
darq ultimate edition,Xbox,24.99,2
forgive me father,Xbox,24.99,2
rogue trooper redux,Xbox,24.99,2
hotel transylvania 3: monsters overboard,Xbox,24.99,2
prodeus,Xbox,24.99,2
tails of iron,Xbox,24.99,2
hyper gunsport,Xbox,24.99,2
super sports blast,Xbox,24.99,2
warborn,Xbox,24.99,2
indika,Xbox,24.99,2
overcooked! 2,Xbox,24.99,2
anno : mutationem,Xbox,24.99,2
azura's crystals,Xbox,24.99,2
cryptmaster,Xbox,24.99,2
g.i. joe: wrath of cobra,Xbox,24.99,2
ultimate solitaire collection,Xbox,24.99,2
parcel corps,Xbox,24.99,2
ride 2,Xbox,24.99,2
cocoon,Xbox,24.99,2
outbreak: shades of horror chromatic split,Xbox,24.99,2
devil engine: complete edition,Xbox,24.99,2
neon white,Xbox,24.99,2
30 sport games in 1,Xbox,24.99,2
mythwrecked: ambrosia island,Xbox,24.99,2
terraformers,Xbox,24.99,2
green hell,Xbox,24.99,2
powerwash simulator,Xbox,24.99,2
cogen: sword of rewind,Xbox,24.99,2
tails noir,Xbox,24.99,2
close to the sun,Xbox,24.99,2
moonglow bay,Xbox,24.99,2
rain world,Xbox,24.99,2
no straight roads,Xbox,24.99,2
animal well,Xbox,24.99,2
pba pro bowling 2021,Xbox,24.99,2
the banner saga 2,Xbox,24.99,2
the house of da vinci,Xbox,24.99,2
ben 10,Xbox,24.99,2
golem gates,Xbox,24.99,2
blasphemous,Xbox,24.99,2
hell pie,Xbox,24.99,2
card-en-ciel,Xbox,24.99,2
ziggurat 2,Xbox,24.99,2
la-mulana 2,Xbox,24.99,2
raji: an ancient epic,Xbox,24.99,2
fabledom,Xbox,24.99,2
terratech,Xbox,24.99,2
the lost legends of redwall: the scout anthology,Xbox,24.99,2
transference,Xbox,24.99,2
eden genesis,Xbox,24.99,2
star trucker,Xbox,24.99,2
element space,Xbox,24.99,2
train valley 2 - community edition,Xbox,24.99,2
darkest dungeon,Xbox,24.99,2
imagine earth,Xbox,24.99,2
killing time: resurrected,Xbox,24.99,2
q.u.b.e. 2,Xbox,24.99,2
jusant,Xbox,24.99,2
munchkin: quacked quest,Xbox,24.99,2
wizard with a gun,Xbox,24.99,2
warp drive,Xbox,24.99,2
hades,Xbox,24.99,2
unturned,Xbox,24.99,2
bioframe outpost,Xbox,24.99,2
the banner saga,Xbox,24.99,2
asterix & obelix slap them all! 2,Xbox,24.99,2
observation,Xbox,24.99,2
smells like a mushroom,Xbox,24.99,2
the darkest tales,Xbox,24.99,2
doctor who: the edge of reality,Xbox,24.99,2
assault suit leynos 2 saturn tribute,Xbox,24.99,2
sentinels of freedom,Xbox,24.99,2
below,Xbox,24.99,2
captain velvet meteor: the jump+ dimensions,Xbox,24.99,2
serial cleaners,Xbox,24.99,2
record of lodoss war-deedlit in wonder labyrinth-,Xbox,24.99,2
gnosia,Xbox,24.99,2
[redacted],Xbox,24.99,2
insurmountable,Xbox,24.99,2
return to monkey island,Xbox,24.99,2
streets of rage 2,Xbox,24.99,2
the sojourn,Xbox,24.99,2
broken lines,Xbox,24.99,2
ultimate marvel vs. capcom 3,Xbox,24.99,2
shadows of doubt,Xbox,24.99,2
the last hero of nostalgaia,Xbox,24.99,2
transformers: battlegrounds,Xbox,24.99,2
eastward,Xbox,24.99,2
sable,Xbox,24.99,2
time on frog island,Xbox,24.99,2
trollhunters: defenders of arcadia,Xbox,24.99,2
opus: echo of starsong - full bloom edition,Xbox,24.99,2
batora: lost haven,Xbox,24.99,2
chronicles of 2 heroes,Xbox,24.99,2
invector: rhythm galaxy,Xbox,24.99,2
the eternal cylinder,Xbox,24.99,2
hardcore mecha,Xbox,24.99,2
monster energy supercross - the official videogame 3,Xbox,24.99,2
irem collection volume 2,Xbox,24.99,2
vambrace: cold soul,Xbox,24.99,2
astrea: six-sided oracles,Xbox,24.99,2
raft,Xbox,24.99,2
#blud,Xbox,24.99,2
blackwind,Xbox,24.99,2
cardpocalypse,Xbox,24.99,2
ion fury,Xbox,24.99,2
metal slug tactics,Xbox,24.99,2
chinatown detective agency,Xbox,24.99,2
wildmender,Xbox,24.99,2
wo long: fallen dynasty,Xbox,25.99,2
q.u.b.e. 2 ultimate edition,Xbox,25.99,2
democracy 4: console edition,Xbox,26.99,2
garden simulator,Xbox,26.99,2
somerville,Xbox,27.49,2
heroine anthem zero 2 : scalescars oath,Xbox,27.99,2
need for speed unbound,Xbox,27.99,2
fatal frame: maiden of black water,Xbox,27.99,2
the last faith,Xbox,27.99,2
hatsune miku - the planet of wonder and fragments of wishes,Xbox,27.99,2
ea sports college football 25,Xbox,27.99,2
door kickers: action squad,Xbox,28.01,47
worlds of magic: planar conquest,Xbox,28.99,2
romancing saga 3,Xbox,28.99,2
alaskan road truckers: highway edition,Xbox,29.04,2
lollipop chainsaw repop,Xbox,29.24,2
lollipop chainsaw,Xbox,29.24,2
rescue hq - the tycoon,Xbox,29.49,2
asterix & obelix: heroes,Xbox,29.99,2
cross tails,Xbox,29.99,2
skully,Xbox,29.99,2
bendy and the dark revival,Xbox,29.99,2
beyond hanwell,Xbox,29.99,2
broadsword: warlord edition,Xbox,29.99,2
little nightmares ii,Xbox,29.99,2
mx vs atv all out,Xbox,29.99,2
airport simulator 2019,Xbox,29.99,2
dwarrows,Xbox,29.99,2
overpass,Xbox,29.99,2
frontier pilot simulator,Xbox,29.99,2
mega man 11,Xbox,29.99,2
the sisters - party of the year,Xbox,29.99,2
warhammer quest 2: the end times,Xbox,29.99,2
cygni: all guns blazing,Xbox,29.99,2
f.i.s.t.: forged in shadow torch,Xbox,29.99,2
rock god,Xbox,29.99,2
little big adventure - twinsen's quest,Xbox,29.99,2
age of wonders: planetfall,Xbox,29.99,2
generation zero,Xbox,29.99,2
on the road the truck simulator,Xbox,29.99,2
big pharma,Xbox,29.99,2
chronos: before the ashes,Xbox,29.99,2
lego city undercover,Xbox,29.99,2
the missing: j.j. macfield and the island of memories,Xbox,29.99,2
dungeons of hinterberg,Xbox,29.99,2
steep,Xbox,29.99,2
the persistence,Xbox,29.99,2
fade to silence,Xbox,29.99,2
harry potter: quidditch champions,Xbox,29.99,2
hundred days - winemaking simulator,Xbox,29.99,2
motogp22,Xbox,29.99,2
acl pro cornhole,Xbox,29.99,2
frostpunk: console edition,Xbox,29.99,2
nba live 10,Xbox,29.99,2
new super lucky's tale,Xbox,29.99,2
super monkey ball: banana blitz hd,Xbox,29.99,2
trail out,Xbox,29.99,2
akai katana shin,Xbox,29.99,2
last labyrinth -lucidity lost-,Xbox,29.99,2
the jackbox party pack 6,Xbox,29.99,2
battlestar galactica,Xbox,29.99,2
gearshifters,Xbox,29.99,2
escape game - fort boyard 2022,Xbox,29.99,2
heavy cargo - the truck simulator,Xbox,29.99,2
another crab's treasure,Xbox,29.99,2
ori and the will of the wisps,Xbox,29.99,2
sniper elite v2,Xbox,29.99,2
the jackbox party pack 8,Xbox,29.99,2
harvest moon: light of hope se complete,Xbox,29.99,2
don bradman cricket 14,Xbox,29.99,2
parkitect: deluxe edition,Xbox,29.99,2
stray souls,Xbox,29.99,2
void bastards,Xbox,29.99,2
metal gear survive,Xbox,29.99,2
nba playgrounds,Xbox,29.99,2
jujutsu kaisen cursed clash,Xbox,29.99,2
the plucky squire,Xbox,29.99,2
after us,Xbox,29.99,2
survival: foutain of youth - captain's edition,Xbox,29.99,2
